,LogName,RuleName,UtcTime,ProcessGuid,ProcessId,QueryName,QueryStatus,QueryResults,Image,User,EventType,TargetObject,Details,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentCommandLine,ParentUser,TargetFilename,CreationUtcTime,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName
83," File created:
",-,2022-10-25 01:24:52.420,{fb91fd7c-ca5b-6356-1400-000000000d00},312,,,,C:\Windows\system32\svchost.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\wbem\Repository\WRITABLE.TST,2022-10-25 01:24:52.420,,,,,,,,,,
84," Process Create:
",-,2022-10-25 01:24:53.639,{fb91fd7c-3ae5-6357-2600-000000000d00},2072,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Host Process for Windows Services,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\System32\svchost.exe -k smbsvcs,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=8A0A29438052FAED8A2532DA50455756,SHA256=7FD065BAC18C5278777AE44908101CDFED72D26FA741367F0AD4D02020787AB6,IMPHASH=247B9220E5D9B720A82B2C8B5069AD69",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
85," Process Create:
",-,2022-10-25 01:25:00.080,{fb91fd7c-3aec-6357-2700-000000000d00},2156,,,,C:\Windows\System32\taskhostw.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.831 (WinBuild.160101.0800),Host Process for Windows Tasks,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,taskhostw.exe,taskhostw.exe SYSTEM,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=106B2AEC107DFD22DB51C7A1B29623F8,SHA256=CA620F4DE4A426F129445E4D8A545B7B08B021080E7375A3EA3ED8C8A7212A8F,IMPHASH=9839C7FD9649496B162F72128209528A",{fb91fd7c-ca5b-6356-1400-000000000d00},312,C:\Windows\system32\svchost.exe -k netsvcs -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
86," Process Create:
",-,2022-10-25 01:25:06.497,{fb91fd7c-3af2-6357-2800-000000000d00},2208,,,,C:\Windows\System32\spoolsv.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.831 (WinBuild.160101.0800),Spooler SubSystem App,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,spoolsv.exe,C:\Windows\System32\spoolsv.exe,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=7969383AD0890A191B9AC70A968DBDDA,SHA256=86A64BD920CFF7393EAF86AA5C1442EE9267E30A3C027540EF00522D0039BDC2,IMPHASH=73C6E22E27C816FF68B618E9C1CEA622",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
87," Process Create:
",-,2022-10-25 01:25:06.582,{fb91fd7c-3af2-6357-2900-000000000d00},2232,,,,C:\Windows\ADWS\Microsoft.ActiveDirectory.WebServices.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1,Microsoft.ActiveDirectory.WebServices,Microsoft (R) Windows (R) Operating System,Microsoft Corporation,Microsoft.ActiveDirectory.WebServices.exe,C:\Windows\ADWS\Microsoft.ActiveDirectory.WebServices.exe,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=4E0CE00ECE0E7FB9B4627C1296A77362,SHA256=7F704C33CD27C6B4FF821D83A43EB679075E3B4590BE02DE8B705F06B75088AC,IMPHASH=F34D5F2D4577ED6D9CEEC516C1F5A744",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
88," Process Create:
",-,2022-10-25 01:25:06.665,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Host Process for Windows Services,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\System32\svchost.exe -k utcsvc -p,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=8A0A29438052FAED8A2532DA50455756,SHA256=7FD065BAC18C5278777AE44908101CDFED72D26FA741367F0AD4D02020787AB6,IMPHASH=247B9220E5D9B720A82B2C8B5069AD69",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
89," Process Create:
",-,2022-10-25 01:25:06.658,{fb91fd7c-3af2-6357-2b00-000000000d00},2276,,,,C:\Windows\System32\dns.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1075 (WinBuild.160101.0800),Domain Name System (DNS) Server,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,dns.exe,C:\Windows\system32\dns.exe,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=105DDBBAF586959DDAE06D0C7DB686A7,SHA256=AD1F8B93CFA2EACF8455202A743C5181174769927F7C7BF136B537179A46AFFC,IMPHASH=9189E714660FB1938F9B56C8438B1ED6",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
90," Process Create:
",-,2022-10-25 01:25:06.703,{fb91fd7c-3af2-6357-2d00-000000000d00},2292,,,,C:\Windows\System32\dfssvc.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Windows NT Distributed File System Service,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,dfssvc.exe,C:\Windows\system32\dfssvc.exe,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=00BEE97527083B40D008B94C1F385E12,SHA256=B555B8BFE98CDB2973385D312656A1540044F29E753C6EA11CAA64DF749CDA06,IMPHASH=72BAEED8210F2FB7D051C4460E447FA3",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
91," Process Create:
",-,2022-10-25 01:25:06.604,{fb91fd7c-3af2-6357-2a00-000000000d00},2248,,,,C:\Windows\System32\dfsrs.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Distributed File System Replication,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,dfsr.exe,C:\Windows\system32\DFSRs.exe,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=65CAAD798169D78AF2D4E845DC2416C7,SHA256=3C2D337E77C05038109744CC7B9B758BF4A3E4842E8FB3FA7EAB7AAF56736FB3,IMPHASH=62B0EE5F88C2ECAC07B7F69E517B6824",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
92," Process Create:
",-,2022-10-25 01:25:06.754,{fb91fd7c-3af2-6357-2e00-000000000d00},2308,,,,C:\Windows\System32\ismserv.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Windows NT Intersite Messaging Service,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,ismserv.exe,C:\Windows\System32\ismserv.exe,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=7117B8A7F91A856E1C89BEE92E4E1C38,SHA256=A78F74D85A66EDFB9B0EEE821D20B5E8737ED8932F920394D64345BD18244034,IMPHASH=5C5F572C42956694650D4E6585F0D812",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
93," Process Create:
",-,2022-10-25 01:25:06.954,{fb91fd7c-3af2-6357-2f00-000000000d00},2356,,,,C:\Windows\Sysmon.exe,NT AUTHORITY\SYSTEM,,,,14.1,System activity monitor,Sysinternals Sysmon,Sysinternals - www.sysinternals.com,-,C:\Windows\Sysmon.exe,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=0C6809BE65DE9AD3764521063817C475,SHA256=0F1AF990B9A2429E6EECA681FA174756B0BA1E129E428CAFF8E1D9D52C519934,IMPHASH=9F6C36511A328F748FB0A9C4C934D9B0",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
94," Process Create:
",-,2022-10-25 01:25:07.080,{fb91fd7c-3af3-6357-3000-000000000d00},2400,,,,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2209.7-0\MsMpEng.exe,NT AUTHORITY\SYSTEM,,,,4.18.2209.7 (WinBuild.160101.0800),Antimalware Service Executable,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,MsMpEng.exe,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe""",C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=2A1443B345731AC3205B502777008501,SHA256=55F831AD1DADF64AD02BEA6C9183189DE2A1865F0C3B47FABB82834BCCE2E686,IMPHASH=2272D9293AE93A94C060F2E87F6B7190",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
95," Process Create:
",-,2022-10-25 01:25:07.143,{fb91fd7c-3af3-6357-3100-000000000d00},2412,,,,C:\Windows\System32\wlms\wlms.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Windows License Monitoring Service,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wlms.exe,C:\Windows\system32\wlms\wlms.exe,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=4E72A0A91ED9A811FA75A6D8EEC24DE3,SHA256=487A3B61FEFDDC758B2455DF2C8E666D3FCC4E75D8C0A6B56D0AD2732F9F3C48,IMPHASH=C4858787B32BE55BB0085C7B777727C2",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
96," Process Create:
",-,2022-10-25 01:25:09.469,{fb91fd7c-3af5-6357-3300-000000000d00},2716,,,,C:\Windows\System32\wbem\unsecapp.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Sink to receive asynchronous callbacks for WMI client application,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,unsecapp.dll,C:\Windows\system32\wbem\unsecapp.exe -Embedding,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=8B0E699F01BDD3B9AD741D1BD7343248,SHA256=8095D4D7726438F8665E00C1A405AB94DB6358DC14740783795CF8617A64F19E,IMPHASH=9E0E0DA3FF0E183298AEDC6F7ECB7E05",{fb91fd7c-ca59-6356-0e00-000000000d00},764,C:\Windows\system32\svchost.exe -k DcomLaunch -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
97," Process Create:
",-,2022-10-25 01:25:24.927,{fb91fd7c-3b04-6357-5500-000000000d00},3224,,,,C:\Windows\System32\winrshost.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Host Process for WinRM's Remote Shell plugin,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,winrshost.exe,C:\Windows\system32\WinrsHost.exe -Embedding,C:\Windows\system32\,{fb91fd7c-3b04-6357-74a8-040000000000},0x4A874,0,High,"MD5=BF647BDF510B2504A3503E075A0E5ECF,SHA256=401441DB1DBE8189EB5CF230714D8271F10F1023E893901C6DB95E6325B46884,IMPHASH=94B88BB1A488481A09FB94AE3B531ED2",{fb91fd7c-ca59-6356-0e00-000000000d00},764,C:\Windows\system32\svchost.exe -k DcomLaunch -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
98," Process Create:
",-,2022-10-25 01:25:25.012,{fb91fd7c-3b05-6357-5700-000000000d00},3288,,,,C:\Windows\System32\cmd.exe,MSHOME\vagrant,,,,10.0.17763.592 (WinBuild.160101.0800),Windows Command Processor,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,Cmd.Exe,"C:\Windows\system32\cmd.exe /C ""hostname""",C:\Users\vagrant\,{fb91fd7c-3b04-6357-74a8-040000000000},0x4A874,0,High,"MD5=975B45B669930B0CC773EAF2B414206F,SHA256=3656F37A1C6951EC4496FABB8EE957D3A6E3C276D5A3785476B482C9C0D32EA2,IMPHASH=272245E2988E1E430500B852C4FB5E18",{fb91fd7c-3b04-6357-5500-000000000d00},3224,C:\Windows\system32\WinrsHost.exe -Embedding,MSHOME\vagrant,,,,,,,,,,,,
99," Process Create:
",-,2022-10-25 01:25:25.085,{fb91fd7c-3b05-6357-5800-000000000d00},3300,,,,C:\Windows\System32\HOSTNAME.EXE,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Hostname APP,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,hostname.exe,hostname,C:\Users\vagrant\,{fb91fd7c-3b04-6357-74a8-040000000000},0x4A874,0,High,"MD5=7F95220A65A5A5D4A98873E86EF2E549,SHA256=1BFF2907C456F99277F45F9B2A21B1B3F11F6C01587D9E6D6F0B2B5F1472FE92,IMPHASH=5CD891320C666621E9783444DB8CBA78",{fb91fd7c-3b05-6357-5700-000000000d00},3288,"C:\Windows\system32\cmd.exe /C ""hostname""",MSHOME\vagrant,,,,,,,,,,,,
100," Process Create:
",-,2022-10-25 01:25:25.105,{fb91fd7c-3b05-6357-5900-000000000d00},3308,,,,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2209.7-0\NisSrv.exe,NT AUTHORITY\LOCAL SERVICE,,,,4.18.2209.7 (WinBuild.160101.0800),Microsoft Network Realtime Inspection Service,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,NisSrv.exe,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\NisSrv.exe""",C:\Windows\system32\,{fb91fd7c-ca5b-6356-e503-000000000000},0x3E5,0,System,"MD5=AD1760DA1A10304269850A763D088F12,SHA256=3FAC3589E03F64F13F9F277D6C7BE7B031193C694E06247547730A4EAD517CDE,IMPHASH=3A46143814E136D27A157B907B980A71",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
101," Dns query:
",-,2022-10-25 01:25:24.297,{fb91fd7c-ca57-6356-0c00-000000000d00},580,_kerberos._tcp.dc._msdcs.mshome.net.,9003,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102," Dns query:
",-,2022-10-25 01:25:24.377,{fb91fd7c-ca57-6356-0c00-000000000d00},580,_kerberos._tcp.Default-First-Site-Name._sites.dc._msdcs.mshome.net.,9003,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103," Dns query:
",-,2022-10-25 01:25:24.465,{fb91fd7c-ca57-6356-0c00-000000000d00},580,_kerberos._tcp.mshome.net.,9003,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104," Dns query:
",-,2022-10-25 01:25:24.559,{fb91fd7c-ca57-6356-0c00-000000000d00},580,_kerberos._tcp.Default-First-Site-Name._sites.mshome.net.,9003,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105," Dns query:
",-,2022-10-25 01:25:24.641,{fb91fd7c-ca57-6356-0c00-000000000d00},580,_gc._tcp.mshome.net.,9003,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106," Dns query:
",-,2022-10-25 01:25:24.694,{fb91fd7c-ca57-6356-0c00-000000000d00},580,_gc._tcp.Default-First-Site-Name._sites.mshome.net.,9003,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107," Dns query:
",-,2022-10-25 01:25:24.710,{fb91fd7c-ca57-6356-0c00-000000000d00},580,_kerberos._udp.mshome.net.,9003,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108," Dns query:
",-,2022-10-25 01:25:24.724,{fb91fd7c-ca57-6356-0c00-000000000d00},580,_kpasswd._tcp.mshome.net.,9003,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109," Dns query:
",-,2022-10-25 01:25:24.738,{fb91fd7c-ca57-6356-0c00-000000000d00},580,_kpasswd._udp.mshome.net.,9003,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110," Dns query:
",-,2022-10-25 01:25:24.819,{fb91fd7c-ca57-6356-0c00-000000000d00},580,_ldap._tcp.DomainDnsZones.mshome.net.,9003,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111," Dns query:
",-,2022-10-25 01:25:24.870,{fb91fd7c-ca57-6356-0c00-000000000d00},580,_ldap._tcp.Default-First-Site-Name._sites.DomainDnsZones.mshome.net.,9003,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112," Dns query:
",-,2022-10-25 01:25:24.885,{fb91fd7c-ca57-6356-0c00-000000000d00},580,_ldap._tcp.ForestDnsZones.mshome.net.,9003,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113," Dns query:
",-,2022-10-25 01:25:24.948,{fb91fd7c-ca57-6356-0c00-000000000d00},580,_ldap._tcp.Default-First-Site-Name._sites.ForestDnsZones.mshome.net.,9003,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114," Dns query:
",-,2022-10-25 01:25:25.001,{fb91fd7c-ca57-6356-0c00-000000000d00},580,mshome.net.,0,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115," Dns query:
",-,2022-10-25 01:25:25.015,{fb91fd7c-ca57-6356-0c00-000000000d00},580,ns1-35.azure-dns.com,0,::ffff:150.171.10.35;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116," Process Create:
",-,2022-10-25 01:25:25.883,{fb91fd7c-3b05-6357-5a00-000000000d00},3356,,,,C:\Windows\System32\winrshost.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Host Process for WinRM's Remote Shell plugin,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,winrshost.exe,C:\Windows\system32\WinrsHost.exe -Embedding,C:\Windows\system32\,{fb91fd7c-3b05-6357-d2c2-040000000000},0x4C2D2,0,High,"MD5=BF647BDF510B2504A3503E075A0E5ECF,SHA256=401441DB1DBE8189EB5CF230714D8271F10F1023E893901C6DB95E6325B46884,IMPHASH=94B88BB1A488481A09FB94AE3B531ED2",{fb91fd7c-ca59-6356-0e00-000000000d00},764,C:\Windows\system32\svchost.exe -k DcomLaunch -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
117," Process Create:
",-,2022-10-25 01:25:25.947,{fb91fd7c-3b05-6357-5c00-000000000d00},3420,,,,C:\Windows\System32\cmd.exe,MSHOME\vagrant,,,,10.0.17763.592 (WinBuild.160101.0800),Windows Command Processor,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,Cmd.Exe,"C:\Windows\system32\cmd.exe /C ""hostname""",C:\Users\vagrant\,{fb91fd7c-3b05-6357-d2c2-040000000000},0x4C2D2,0,High,"MD5=975B45B669930B0CC773EAF2B414206F,SHA256=3656F37A1C6951EC4496FABB8EE957D3A6E3C276D5A3785476B482C9C0D32EA2,IMPHASH=272245E2988E1E430500B852C4FB5E18",{fb91fd7c-3b05-6357-5a00-000000000d00},3356,C:\Windows\system32\WinrsHost.exe -Embedding,MSHOME\vagrant,,,,,,,,,,,,
118," Process Create:
",-,2022-10-25 01:25:25.965,{fb91fd7c-3b05-6357-5d00-000000000d00},3432,,,,C:\Windows\System32\HOSTNAME.EXE,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Hostname APP,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,hostname.exe,hostname,C:\Users\vagrant\,{fb91fd7c-3b05-6357-d2c2-040000000000},0x4C2D2,0,High,"MD5=7F95220A65A5A5D4A98873E86EF2E549,SHA256=1BFF2907C456F99277F45F9B2A21B1B3F11F6C01587D9E6D6F0B2B5F1472FE92,IMPHASH=5CD891320C666621E9783444DB8CBA78",{fb91fd7c-3b05-6357-5c00-000000000d00},3420,"C:\Windows\system32\cmd.exe /C ""hostname""",MSHOME\vagrant,,,,,,,,,,,,
119," Process Create:
",-,2022-10-25 01:25:26.214,{fb91fd7c-3b06-6357-5e00-000000000d00},3460,,,,C:\Windows\System32\wsmprovhost.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Host process for WinRM plug-ins,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wsmprovhost.exe,C:\Windows\system32\wsmprovhost.exe -Embedding,C:\Windows\system32\,{fb91fd7c-3b05-6357-d2c2-040000000000},0x4C2D2,0,High,"MD5=AB4AB98654635CABADB5F1A60BDA1C05,SHA256=5FCCFF57D379CDC4CF6196FEF554CEF753B4C76DC315F371F90AEBF07B6A18C3,IMPHASH=566283D9BC4787CDF98CCF90FD58FC2E",{fb91fd7c-ca59-6356-0e00-000000000d00},764,C:\Windows\system32\svchost.exe -k DcomLaunch -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
120," File created:
",-,2022-10-25 01:25:26.701,{fb91fd7c-3b06-6357-5e00-000000000d00},3460,,,,C:\Windows\system32\wsmprovhost.exe,MSHOME\vagrant,,,,,,,,,,,,,,,,,,,,C:\Users\vagrant\AppData\Local\Temp\__PSScriptPolicyTest_ztsc4hz1.42q.ps1,2022-10-25 01:25:26.701,,,,,,,,,,
121," Dns query:
",-,2022-10-25 01:25:26.961,{fb91fd7c-ca57-6356-0c00-000000000d00},580,dc.mshome.net,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;::ffff:10.0.0.2;::ffff:10.0.2.15;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122," Dns query:
",-,2022-10-25 01:25:26.969,{fb91fd7c-ca5b-6356-1400-000000000d00},312,dc.mshome.net,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;::ffff:10.0.0.2;::ffff:10.0.2.15;,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123," Dns query:
",-,2022-10-25 01:25:27.225,{fb91fd7c-ca5c-6356-1600-000000000d00},368,mshome.net,0,52.164.206.56;104.215.95.187;,C:\Windows\System32\svchost.exe,NT AUTHORITY\LOCAL SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124," Process Create:
",-,2022-10-25 01:25:27.696,{fb91fd7c-3b07-6357-5f00-000000000d00},3568,,,,C:\Windows\System32\wsmprovhost.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Host process for WinRM plug-ins,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wsmprovhost.exe,C:\Windows\system32\wsmprovhost.exe -Embedding,C:\Windows\system32\,{fb91fd7c-3b05-6357-d2c2-040000000000},0x4C2D2,0,High,"MD5=AB4AB98654635CABADB5F1A60BDA1C05,SHA256=5FCCFF57D379CDC4CF6196FEF554CEF753B4C76DC315F371F90AEBF07B6A18C3,IMPHASH=566283D9BC4787CDF98CCF90FD58FC2E",{fb91fd7c-ca59-6356-0e00-000000000d00},764,C:\Windows\system32\svchost.exe -k DcomLaunch -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
125," File created:
",-,2022-10-25 01:25:27.771,{fb91fd7c-3b07-6357-5f00-000000000d00},3568,,,,C:\Windows\system32\wsmprovhost.exe,MSHOME\vagrant,,,,,,,,,,,,,,,,,,,,C:\Users\vagrant\AppData\Local\Temp\__PSScriptPolicyTest_igbu2hkz.zqh.ps1,2022-10-25 01:25:27.771,,,,,,,,,,
126," Process Create:
",-,2022-10-25 01:25:28.620,{fb91fd7c-3b08-6357-6100-000000000d00},3724,,,,C:\Windows\System32\wsmprovhost.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Host process for WinRM plug-ins,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wsmprovhost.exe,C:\Windows\system32\wsmprovhost.exe -Embedding,C:\Windows\system32\,{fb91fd7c-3b05-6357-d2c2-040000000000},0x4C2D2,0,High,"MD5=AB4AB98654635CABADB5F1A60BDA1C05,SHA256=5FCCFF57D379CDC4CF6196FEF554CEF753B4C76DC315F371F90AEBF07B6A18C3,IMPHASH=566283D9BC4787CDF98CCF90FD58FC2E",{fb91fd7c-ca59-6356-0e00-000000000d00},764,C:\Windows\system32\svchost.exe -k DcomLaunch -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
127," File created:
",-,2022-10-25 01:25:28.686,{fb91fd7c-3b08-6357-6100-000000000d00},3724,,,,C:\Windows\system32\wsmprovhost.exe,MSHOME\vagrant,,,,,,,,,,,,,,,,,,,,C:\Users\vagrant\AppData\Local\Temp\__PSScriptPolicyTest_ejhga1as.mkp.ps1,2022-10-25 01:25:28.686,,,,,,,,,,
