"@timestamp","@version","@version.keyword","_id","_index","_score","agent.ephemeral_id","agent.ephemeral_id.keyword","agent.id","agent.id.keyword","agent.name","agent.name.keyword","agent.type","agent.type.keyword","agent.version","agent.version.keyword","ecs.version","ecs.version.keyword","event.original","event.original.keyword","fields.ssh-log","fields.ssh-log.keyword","host.name","host.name.keyword","input.type","input.type.keyword","log.file.path","log.file.path.keyword","log.offset",message,"message.keyword","received_at","received_from","received_from.keyword",server,"server.keyword","syslog_hostname","syslog_hostname.keyword","syslog_message","syslog_message.keyword","syslog_pid","syslog_pid.keyword","syslog_program","syslog_program.keyword","syslog_timestamp","syslog_timestamp.keyword",tags,"tags.keyword"
"Oct 22, 2022 @ 13:31:15.000",1,1,"JMcs_oMBlM6FNcp7n3my","sqlserver-index--2022.10.22","-","7706810e-646a-4a3d-bc94-e1de8e425e54","7706810e-646a-4a3d-bc94-e1de8e425e54","a2c6a157-7015-4ca4-a6e7-29bd32102549","a2c6a157-7015-4ca4-a6e7-29bd32102549",6d29bb3e3d3e,6d29bb3e3d3e,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:31:15 6d29bb3e3d3e sshd[439]: pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22 05:31:15 6d29bb3e3d3e sshd[439]: pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sqlserver,sqlserver,6d29bb3e3d3e,6d29bb3e3d3e,filestream,filestream,"/var/log/auth.log","/var/log/auth.log",551,"Oct 22 05:31:15 6d29bb3e3d3e sshd[439]: pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22 05:31:15 6d29bb3e3d3e sshd[439]: pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22, 2022 @ 13:31:19.770","{""name"":""6d29bb3e3d3e""}","{""name"":""6d29bb3e3d3e""}",sql,sql,6d29bb3e3d3e,6d29bb3e3d3e,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory","pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",439,439,sshd,sshd,"Oct 22 05:31:15","Oct 22 05:31:15","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:30:53.000",1,1,"h8cs_oMBlM6FNcp7QnZe","sqlserver-index--2022.10.22","-","7706810e-646a-4a3d-bc94-e1de8e425e54","7706810e-646a-4a3d-bc94-e1de8e425e54","a2c6a157-7015-4ca4-a6e7-29bd32102549","a2c6a157-7015-4ca4-a6e7-29bd32102549",6d29bb3e3d3e,6d29bb3e3d3e,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:30:53 6d29bb3e3d3e sshd[432]: Server listening on 0.0.0.0 port 22.","Oct 22 05:30:53 6d29bb3e3d3e sshd[432]: Server listening on 0.0.0.0 port 22.",sqlserver,sqlserver,6d29bb3e3d3e,6d29bb3e3d3e,filestream,filestream,"/var/log/auth.log","/var/log/auth.log",0,"Oct 22 05:30:53 6d29bb3e3d3e sshd[432]: Server listening on 0.0.0.0 port 22.","Oct 22 05:30:53 6d29bb3e3d3e sshd[432]: Server listening on 0.0.0.0 port 22.","Oct 22, 2022 @ 13:30:55.746","{""name"":""6d29bb3e3d3e""}","{""name"":""6d29bb3e3d3e""}",sql,sql,6d29bb3e3d3e,6d29bb3e3d3e,"Server listening on 0.0.0.0 port 22.","Server listening on 0.0.0.0 port 22.",432,432,sshd,sshd,"Oct 22 05:30:53","Oct 22 05:30:53","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:30:53.000",1,1,"iMcs_oMBlM6FNcp7QnZe","sqlserver-index--2022.10.22","-","7706810e-646a-4a3d-bc94-e1de8e425e54","7706810e-646a-4a3d-bc94-e1de8e425e54","a2c6a157-7015-4ca4-a6e7-29bd32102549","a2c6a157-7015-4ca4-a6e7-29bd32102549",6d29bb3e3d3e,6d29bb3e3d3e,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:30:53 6d29bb3e3d3e sshd[432]: Server listening on :: port 22.","Oct 22 05:30:53 6d29bb3e3d3e sshd[432]: Server listening on :: port 22.",sqlserver,sqlserver,6d29bb3e3d3e,6d29bb3e3d3e,filestream,filestream,"/var/log/auth.log","/var/log/auth.log",77,"Oct 22 05:30:53 6d29bb3e3d3e sshd[432]: Server listening on :: port 22.","Oct 22 05:30:53 6d29bb3e3d3e sshd[432]: Server listening on :: port 22.","Oct 22, 2022 @ 13:30:55.747","{""name"":""6d29bb3e3d3e""}","{""name"":""6d29bb3e3d3e""}",sql,sql,6d29bb3e3d3e,6d29bb3e3d3e,"Server listening on :: port 22.","Server listening on :: port 22.",432,432,sshd,sshd,"Oct 22 05:30:53","Oct 22 05:30:53","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:29:09.000",1,1,"Zscq_oMBlM6FNcp7rXOM","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:29:09 1b5189ce427c sshd[607]: syslogin_perform_logout: logout() returned an error","Oct 22 05:29:09 1b5189ce427c sshd[607]: syslogin_perform_logout: logout() returned an error",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","10,255","Oct 22 05:29:09 1b5189ce427c sshd[607]: syslogin_perform_logout: logout() returned an error","Oct 22 05:29:09 1b5189ce427c sshd[607]: syslogin_perform_logout: logout() returned an error","Oct 22, 2022 @ 13:29:12.230","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"syslogin_perform_logout: logout() returned an error","syslogin_perform_logout: logout() returned an error",607,607,sshd,sshd,"Oct 22 05:29:09","Oct 22 05:29:09","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:29:09.000",1,1,"Z8cq_oMBlM6FNcp7rXOM","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:29:09 1b5189ce427c sshd[618]: Disconnected from user adam 192.168.0.4 port 33408","Oct 22 05:29:09 1b5189ce427c sshd[618]: Disconnected from user adam 192.168.0.4 port 33408",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","10,460","Oct 22 05:29:09 1b5189ce427c sshd[618]: Disconnected from user adam 192.168.0.4 port 33408","Oct 22 05:29:09 1b5189ce427c sshd[618]: Disconnected from user adam 192.168.0.4 port 33408","Oct 22, 2022 @ 13:29:12.230","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"Disconnected from user adam 192.168.0.4 port 33408","Disconnected from user adam 192.168.0.4 port 33408",618,618,sshd,sshd,"Oct 22 05:29:09","Oct 22 05:29:09","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:29:09.000",1,1,"aMcq_oMBlM6FNcp7rXOO","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:29:09 1b5189ce427c sshd[618]: Received disconnect from 192.168.0.4 port 33408:11: disconnected by user","Oct 22 05:29:09 1b5189ce427c sshd[618]: Received disconnect from 192.168.0.4 port 33408:11: disconnected by user",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","10,347","Oct 22 05:29:09 1b5189ce427c sshd[618]: Received disconnect from 192.168.0.4 port 33408:11: disconnected by user","Oct 22 05:29:09 1b5189ce427c sshd[618]: Received disconnect from 192.168.0.4 port 33408:11: disconnected by user","Oct 22, 2022 @ 13:29:12.230","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"Received disconnect from 192.168.0.4 port 33408:11: disconnected by user","Received disconnect from 192.168.0.4 port 33408:11: disconnected by user",618,618,sshd,sshd,"Oct 22 05:29:09","Oct 22 05:29:09","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:29:09.000",1,1,"accq_oMBlM6FNcp7rXOO","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:29:09 1b5189ce427c sshd[607]: pam_unix(sshd:session): session closed for user adam","Oct 22 05:29:09 1b5189ce427c sshd[607]: pam_unix(sshd:session): session closed for user adam",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","10,551","Oct 22 05:29:09 1b5189ce427c sshd[607]: pam_unix(sshd:session): session closed for user adam","Oct 22 05:29:09 1b5189ce427c sshd[607]: pam_unix(sshd:session): session closed for user adam","Oct 22, 2022 @ 13:29:12.230","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"pam_unix(sshd:session): session closed for user adam","pam_unix(sshd:session): session closed for user adam",607,607,sshd,sshd,"Oct 22 05:29:09","Oct 22 05:29:09","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:28:19.000",1,1,"wMcq_oMBlM6FNcp7AXK7","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:28:19 1b5189ce427c sudo:     adam : TTY=pts/0 ; PWD=/home/adam ; USER=root ; COMMAND=./run.sh","Oct 22 05:28:19 1b5189ce427c sudo:     adam : TTY=pts/0 ; PWD=/home/adam ; USER=root ; COMMAND=./run.sh",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","9,670","Oct 22 05:28:19 1b5189ce427c sudo:     adam : TTY=pts/0 ; PWD=/home/adam ; USER=root ; COMMAND=./run.sh","Oct 22 05:28:19 1b5189ce427c sudo:     adam : TTY=pts/0 ; PWD=/home/adam ; USER=root ; COMMAND=./run.sh","Oct 22, 2022 @ 13:28:28.226","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"    adam : TTY=pts/0 ; PWD=/home/adam ; USER=root ; COMMAND=./run.sh","    adam : TTY=pts/0 ; PWD=/home/adam ; USER=root ; COMMAND=./run.sh","-","-",sudo,sudo,"Oct 22 05:28:19","Oct 22 05:28:19","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:28:19.000",1,1,"wccq_oMBlM6FNcp7AXK7","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:28:19 1b5189ce427c sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","Oct 22 05:28:19 1b5189ce427c sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","9,774","Oct 22 05:28:19 1b5189ce427c sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","Oct 22 05:28:19 1b5189ce427c sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","Oct 22, 2022 @ 13:28:28.227","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","-","-",sudo,sudo,"Oct 22 05:28:19","Oct 22 05:28:19","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:28:19.000",1,1,"wscq_oMBlM6FNcp7AXK7","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:28:19 1b5189ce427c sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22 05:28:19 1b5189ce427c sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","9,928","Oct 22 05:28:19 1b5189ce427c sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22 05:28:19 1b5189ce427c sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22, 2022 @ 13:28:28.227","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","-","-",sudo,sudo,"Oct 22 05:28:19","Oct 22 05:28:19","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:28:19.000",1,1,"w8cq_oMBlM6FNcp7AXK7","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:28:19 1b5189ce427c sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22 05:28:19 1b5189ce427c sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","10,058","Oct 22 05:28:19 1b5189ce427c sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22 05:28:19 1b5189ce427c sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22, 2022 @ 13:28:28.227","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","-","-",sudo,sudo,"Oct 22 05:28:19","Oct 22 05:28:19","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:28:19.000",1,1,"xMcq_oMBlM6FNcp7AXK7","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:28:19 1b5189ce427c sudo: pam_unix(sudo:session): session closed for user root","Oct 22 05:28:19 1b5189ce427c sudo: pam_unix(sudo:session): session closed for user root",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","10,167","Oct 22 05:28:19 1b5189ce427c sudo: pam_unix(sudo:session): session closed for user root","Oct 22 05:28:19 1b5189ce427c sudo: pam_unix(sudo:session): session closed for user root","Oct 22, 2022 @ 13:28:28.227","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"pam_unix(sudo:session): session closed for user root","pam_unix(sudo:session): session closed for user root","-","-",sudo,sudo,"Oct 22 05:28:19","Oct 22 05:28:19","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:27:52.000",1,1,"Wscp_oMBlM6FNcp7fHLH","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:27:52 1b5189ce427c sshd[607]: pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory","Oct 22 05:27:52 1b5189ce427c sshd[607]: pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","9,409","Oct 22 05:27:52 1b5189ce427c sshd[607]: pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory","Oct 22 05:27:52 1b5189ce427c sshd[607]: pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory","Oct 22, 2022 @ 13:27:54.222","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory","pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",607,607,sshd,sshd,"Oct 22 05:27:52","Oct 22 05:27:52","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:27:52.000",1,1,"Wccp_oMBlM6FNcp7fHLH","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:27:52 1b5189ce427c sshd[607]: Accepted password for adam from 192.168.0.4 port 33408 ssh2","Oct 22 05:27:52 1b5189ce427c sshd[607]: Accepted password for adam from 192.168.0.4 port 33408 ssh2",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","9,195","Oct 22 05:27:52 1b5189ce427c sshd[607]: Accepted password for adam from 192.168.0.4 port 33408 ssh2","Oct 22 05:27:52 1b5189ce427c sshd[607]: Accepted password for adam from 192.168.0.4 port 33408 ssh2","Oct 22, 2022 @ 13:27:54.222","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"Accepted password for adam from 192.168.0.4 port 33408 ssh2","Accepted password for adam from 192.168.0.4 port 33408 ssh2",607,607,sshd,sshd,"Oct 22 05:27:52","Oct 22 05:27:52","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:27:52.000",1,1,"XMcp_oMBlM6FNcp7fHLI","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:27:52 1b5189ce427c sshd[607]: pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)","Oct 22 05:27:52 1b5189ce427c sshd[607]: pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","9,295","Oct 22 05:27:52 1b5189ce427c sshd[607]: pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)","Oct 22 05:27:52 1b5189ce427c sshd[607]: pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)","Oct 22, 2022 @ 13:27:54.222","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)","pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",607,607,sshd,sshd,"Oct 22 05:27:52","Oct 22 05:27:52","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:27:52.000",1,1,"W8cp_oMBlM6FNcp7fHLH","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:27:52 1b5189ce427c sshd[607]: pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22 05:27:52 1b5189ce427c sshd[607]: pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","9,535","Oct 22 05:27:52 1b5189ce427c sshd[607]: pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22 05:27:52 1b5189ce427c sshd[607]: pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22, 2022 @ 13:27:54.222","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory","pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",607,607,sshd,sshd,"Oct 22 05:27:52","Oct 22 05:27:52","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:27:33.000",1,1,"Fscp_oMBlM6FNcp7RnIV","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:27:33 1b5189ce427c sshd[466]: syslogin_perform_logout: logout() returned an error","Oct 22 05:27:33 1b5189ce427c sshd[466]: syslogin_perform_logout: logout() returned an error",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","8,802","Oct 22 05:27:33 1b5189ce427c sshd[466]: syslogin_perform_logout: logout() returned an error","Oct 22 05:27:33 1b5189ce427c sshd[466]: syslogin_perform_logout: logout() returned an error","Oct 22, 2022 @ 13:27:40.219","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"syslogin_perform_logout: logout() returned an error","syslogin_perform_logout: logout() returned an error",466,466,sshd,sshd,"Oct 22 05:27:33","Oct 22 05:27:33","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:27:33.000",1,1,"F8cp_oMBlM6FNcp7RnIV","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:27:33 1b5189ce427c sshd[477]: Received disconnect from 172.17.0.1 port 41754:11: disconnected by user","Oct 22 05:27:33 1b5189ce427c sshd[477]: Received disconnect from 172.17.0.1 port 41754:11: disconnected by user",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","8,894","Oct 22 05:27:33 1b5189ce427c sshd[477]: Received disconnect from 172.17.0.1 port 41754:11: disconnected by user","Oct 22 05:27:33 1b5189ce427c sshd[477]: Received disconnect from 172.17.0.1 port 41754:11: disconnected by user","Oct 22, 2022 @ 13:27:40.219","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"Received disconnect from 172.17.0.1 port 41754:11: disconnected by user","Received disconnect from 172.17.0.1 port 41754:11: disconnected by user",477,477,sshd,sshd,"Oct 22 05:27:33","Oct 22 05:27:33","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 13:27:33.000",1,1,"GMcp_oMBlM6FNcp7RnIV","sqlserver-index--2022.10.22","-","53bb4a3f-7981-45af-8096-8d8f9127a668","53bb4a3f-7981-45af-8096-8d8f9127a668","44bee114-843e-493c-a09b-c756a96fe3fe","44bee114-843e-493c-a09b-c756a96fe3fe",1b5189ce427c,1b5189ce427c,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 05:27:33 1b5189ce427c sshd[477]: Disconnected from user vagrant 172.17.0.1 port 41754","Oct 22 05:27:33 1b5189ce427c sshd[477]: Disconnected from user vagrant 172.17.0.1 port 41754",sqlserver,sqlserver,1b5189ce427c,1b5189ce427c,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","9,006","Oct 22 05:27:33 1b5189ce427c sshd[477]: Disconnected from user vagrant 172.17.0.1 port 41754","Oct 22 05:27:33 1b5189ce427c sshd[477]: Disconnected from user vagrant 172.17.0.1 port 41754","Oct 22, 2022 @ 13:27:40.219","{""name"":""1b5189ce427c""}","{""name"":""1b5189ce427c""}",sql,sql,1b5189ce427c,1b5189ce427c,"Disconnected from user vagrant 172.17.0.1 port 41754","Disconnected from user vagrant 172.17.0.1 port 41754",477,477,sshd,sshd,"Oct 22 05:27:33","Oct 22 05:27:33","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
