"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version","event.dataset","event.module","fileset.name","host.architecture","host.containerized","host.hostname","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",logsource,message,"message_id","postfix.mail.auth_method","postfix.mail.bytes","postfix.mail.commands","postfix.mail.from","postfix.mail.login_username","postfix.mail.nrcpt","postfix.mail.queue_id","postfix.mail.remote_address","postfix.mail.remote_host","program.name","program.pid","service.type","source.ip",tags
"Oct 23, 2022 @ 08:57:09.000",5USPBYQBLP1KQkzR9cTN,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","96,568",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",188,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:09.000",5kSPBYQBLP1KQkzR9cTN,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","96,647",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",188,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:09.000",50SPBYQBLP1KQkzR9cTN,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","96,762",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: authentication failure","-","-","-","postfix/smtpd",188,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",tUSPBYQBLP1KQkzR7cT5,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","92,515",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",188,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",tkSPBYQBLP1KQkzR7cT5,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","92,626",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",188,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",t0SPBYQBLP1KQkzR7cT5,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","92,705",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",188,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",uESPBYQBLP1KQkzR7cT5,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","92,820",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: authentication failure","-","-","-","postfix/smtpd",188,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",uUSPBYQBLP1KQkzR7cT5,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","92,953",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",154,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",ukSPBYQBLP1KQkzR7cT5,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","93,064",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",154,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",u0SPBYQBLP1KQkzR7cT5,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","93,143",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",154,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",vESPBYQBLP1KQkzR7cT5,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","93,258",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: authentication failure","-","-","-","postfix/smtpd",154,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",vUSPBYQBLP1KQkzR8cTi,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","93,391",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",190,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",vkSPBYQBLP1KQkzR8cTi,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","93,502",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",190,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",v0SPBYQBLP1KQkzR8cTi,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","93,581",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",190,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",wESPBYQBLP1KQkzR8cTi,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","93,696",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: authentication failure","-","-","-","postfix/smtpd",190,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",wUSPBYQBLP1KQkzR8cTi,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","93,829",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",188,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",wkSPBYQBLP1KQkzR8cTi,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","93,940",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",188,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",w0SPBYQBLP1KQkzR8cTi,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","94,019",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",188,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",xESPBYQBLP1KQkzR8cTi,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","94,134",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: authentication failure","-","-","-","postfix/smtpd",188,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:08.000",xUSPBYQBLP1KQkzR8cTi,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","94,267",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",154,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:07.000",nUSPBYQBLP1KQkzR6sQQ,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","89,887",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",188,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:07.000",nkSPBYQBLP1KQkzR6sQQ,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","89,998",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",188,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:07.000",n0SPBYQBLP1KQkzR6sQQ,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","90,077",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",188,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:07.000",oESPBYQBLP1KQkzR6sQQ,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","90,192",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: authentication failure","-","-","-","postfix/smtpd",188,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:07.000",oUSPBYQBLP1KQkzR6sQQ,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","90,325",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",154,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:07.000",okSPBYQBLP1KQkzR6sQQ,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","90,436",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",190,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:07.000",o0SPBYQBLP1KQkzR6sQQ,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","90,547",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",154,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:07.000",pESPBYQBLP1KQkzR6sQQ,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","90,626",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",154,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:07.000",pUSPBYQBLP1KQkzR6sQQ,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","90,741",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: authentication failure","-","-","-","postfix/smtpd",154,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:07.000",pkSPBYQBLP1KQkzR6sQQ,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","90,874",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",190,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:07.000",p0SPBYQBLP1KQkzR6sQQ,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","90,953",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",190,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:07.000",qESPBYQBLP1KQkzR6sQQ,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","91,068",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: authentication failure","-","-","-","postfix/smtpd",190,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:07.000",qUSPBYQBLP1KQkzR7cT5,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","91,201",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",188,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:57:07.000",qkSPBYQBLP1KQkzR7cT5,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","91,312",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",188,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
