"@timestamp","log.file.path","syslog_hostname","syslog_message","syslog_program"
"Oct 22, 2022 @ 14:23:55.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 14:23:55.000","/var/log/auth.log",c2be3c5be205,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 14:23:55.000","/var/log/auth.log",c2be3c5be205,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 14:23:36.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 14:23:36.000","/var/log/auth.log",c2be3c5be205,"Accepted password for adam from 192.168.0.4 port 50396 ssh2",sshd
"Oct 22, 2022 @ 14:23:36.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 14:23:36.000","/var/log/auth.log",c2be3c5be205,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 14:23:36.000","/var/log/auth.log",c2be3c5be205,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 14:23:36.000","/var/log/auth.log",c2be3c5be205,"Received disconnect from 192.168.0.4 port 50396:11: disconnected by user",sshd
"Oct 22, 2022 @ 14:23:36.000","/var/log/auth.log",c2be3c5be205,"Disconnected from user adam 192.168.0.4 port 50396",sshd
"Oct 22, 2022 @ 14:23:35.000","/var/log/auth.log",c2be3c5be205,"Received disconnect from 192.168.0.4 port 38120:11: disconnected by user",sshd
"Oct 22, 2022 @ 14:23:35.000","/var/log/auth.log",c2be3c5be205,"Disconnected from user adam 192.168.0.4 port 38120",sshd
"Oct 22, 2022 @ 14:23:35.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 14:23:34.000","/var/log/auth.log",c2be3c5be205,"Accepted password for adam from 192.168.0.4 port 38120 ssh2",sshd
"Oct 22, 2022 @ 14:23:34.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 14:23:34.000","/var/log/auth.log",c2be3c5be205,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 14:23:34.000","/var/log/auth.log",c2be3c5be205,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 14:23:33.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 14:23:33.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 14:23:33.000","/var/log/auth.log",c2be3c5be205,"Accepted password for adam from 192.168.0.4 port 38110 ssh2",sshd
"Oct 22, 2022 @ 14:23:33.000","/var/log/auth.log",c2be3c5be205,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 14:23:33.000","/var/log/auth.log",c2be3c5be205,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 14:23:33.000","/var/log/auth.log",c2be3c5be205,"Received disconnect from 192.168.0.4 port 38110:11: disconnected by user",sshd
"Oct 22, 2022 @ 14:23:33.000","/var/log/auth.log",c2be3c5be205,"Disconnected from user adam 192.168.0.4 port 38110",sshd
"Oct 22, 2022 @ 14:23:28.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 14:23:28.000","/var/log/auth.log",c2be3c5be205,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 14:23:28.000","/var/log/auth.log",c2be3c5be205,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 14:23:28.000","/var/log/auth.log",c2be3c5be205,"Disconnected from user adam 192.168.0.4 port 38096",sshd
"Oct 22, 2022 @ 14:23:28.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 14:23:28.000","/var/log/auth.log",c2be3c5be205,"Accepted password for adam from 192.168.0.4 port 38096 ssh2",sshd
"Oct 22, 2022 @ 14:23:28.000","/var/log/auth.log",c2be3c5be205,"Received disconnect from 192.168.0.4 port 38096:11: disconnected by user",sshd
"Oct 22, 2022 @ 14:23:27.000","/var/log/auth.log",c2be3c5be205,"Accepted password for adam from 192.168.0.4 port 38084 ssh2",sshd
"Oct 22, 2022 @ 14:23:27.000","/var/log/auth.log",c2be3c5be205,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 14:23:27.000","/var/log/auth.log",c2be3c5be205,"Received disconnect from 192.168.0.4 port 38084:11: disconnected by user",sshd
"Oct 22, 2022 @ 14:23:27.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 14:23:27.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 14:23:27.000","/var/log/auth.log",c2be3c5be205,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 14:23:27.000","/var/log/auth.log",c2be3c5be205,"Disconnected from user adam 192.168.0.4 port 38084",sshd
"Oct 22, 2022 @ 14:23:05.000","/var/log/auth.log",c2be3c5be205,"pam_unix(runuser:session): session closed for user root",runuser
"Oct 22, 2022 @ 14:23:05.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:23:01.000","/var/log/auth.log",c2be3c5be205," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service auditbeat start",sudo
"Oct 22, 2022 @ 14:23:01.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:23:01.000","/var/log/auth.log",c2be3c5be205,"pam_limits(runuser:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",runuser
"Oct 22, 2022 @ 14:23:01.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 14:23:01.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 14:23:01.000","/var/log/auth.log",c2be3c5be205,"pam_unix(runuser:session): session opened for user root(uid=0) by (uid=0)",runuser
"Oct 22, 2022 @ 14:22:56.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:22:41.000","/var/log/auth.log",c2be3c5be205," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/auditbeat setup -e",sudo
"Oct 22, 2022 @ 14:22:41.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:22:41.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 14:22:41.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 14:22:05.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:21:56.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 14:21:56.000","/var/log/auth.log",c2be3c5be205," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/vim /etc/auditbeat/auditbeat.yml",sudo
"Oct 22, 2022 @ 14:21:56.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 14:21:56.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:21:37.000","/var/log/auth.log",c2be3c5be205,"Accepted publickey for vagrant from 172.17.0.1 port 52560 ssh2: RSA SHA256:lsbtRYvA/onbvAri5DkY2aQ9kixlS+nRF15xrkmDvt4",sshd
"Oct 22, 2022 @ 14:21:37.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session opened for user vagrant(uid=1000) by (uid=0)",sshd
"Oct 22, 2022 @ 14:21:37.000","/var/log/auth.log",c2be3c5be205,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 14:21:37.000","/var/log/auth.log",c2be3c5be205,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 14:21:36.000","/var/log/auth.log",c2be3c5be205,"Server listening on 0.0.0.0 port 22.",sshd
"Oct 22, 2022 @ 14:21:36.000","/var/log/auth.log",c2be3c5be205,"Server listening on :: port 22.",sshd
"Oct 22, 2022 @ 14:16:21.000","/var/log/auth.log",6d29bb3e3d3e,"syslogin_perform_logout: logout() returned an error",sshd
"Oct 22, 2022 @ 14:16:21.000","/var/log/auth.log",6d29bb3e3d3e,"Received disconnect from 172.17.0.1 port 48562:11: disconnected by user",sshd
"Oct 22, 2022 @ 14:16:21.000","/var/log/auth.log",6d29bb3e3d3e,"Disconnected from user vagrant 172.17.0.1 port 48562",sshd
"Oct 22, 2022 @ 14:16:21.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sshd:session): session closed for user vagrant",sshd
"Oct 22, 2022 @ 14:13:43.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 14:13:42.000","/var/log/auth.log",6d29bb3e3d3e,"Received disconnect from 192.168.0.4 port 46026:11: disconnected by user",sshd
"Oct 22, 2022 @ 14:13:42.000","/var/log/auth.log",6d29bb3e3d3e,"syslogin_perform_logout: logout() returned an error",sshd
"Oct 22, 2022 @ 14:13:42.000","/var/log/auth.log",6d29bb3e3d3e,"Disconnected from user adam 192.168.0.4 port 46026",sshd
"Oct 22, 2022 @ 13:49:54.000","/var/log/auth.log",6d29bb3e3d3e,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 13:49:54.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:49:54.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:49:54.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 13:49:54.000","/var/log/auth.log",6d29bb3e3d3e,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/cat initservice.sh",sudo
"Oct 22, 2022 @ 13:49:23.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:49:15.000","/var/log/auth.log",6d29bb3e3d3e,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/vim run.sh",sudo
"Oct 22, 2022 @ 13:49:15.000","/var/log/auth.log",6d29bb3e3d3e,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 13:49:15.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:49:15.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 13:48:52.000","/var/log/auth.log",6d29bb3e3d3e,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 13:48:52.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 13:48:52.000","/var/log/auth.log",6d29bb3e3d3e,"    adam : TTY=pts/1 ; PWD=/ ; USER=root ; COMMAND=/usr/bin/cat /etc/passwd",sudo
"Oct 22, 2022 @ 13:48:52.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:48:52.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"add 'rootusr' to shadow group 'sudo'",usermod
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"    adam : TTY=pts/1 ; PWD=/ ; USER=root ; COMMAND=/usr/sbin/service initservice.sh start",sudo
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"    root : TTY=pts/2 ; PWD=/ ; USER=root ; COMMAND=/usr/bin/service.sh",sudo
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",sudo
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=0)",sudo
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"new group: name=rootusr, GID=1002",useradd
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"new user: name=rootusr, UID=1002, GID=1002, home=/home/rootusr, shell=/bin/sh, from=/dev/pts/3",useradd
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(chpasswd:chauthtok): password changed for rootusr",chpasswd
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"add 'rootusr' to group 'sudo'",usermod
"Oct 22, 2022 @ 13:41:33.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:41:19.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:41:16.000","/var/log/auth.log",6d29bb3e3d3e,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/vim run.sh",sudo
"Oct 22, 2022 @ 13:41:16.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 13:41:16.000","/var/log/auth.log",6d29bb3e3d3e,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 13:41:16.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:41:10.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:41:07.000","/var/log/auth.log",6d29bb3e3d3e,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/vim run.sh",sudo
"Oct 22, 2022 @ 13:41:07.000","/var/log/auth.log",6d29bb3e3d3e,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 13:41:07.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:41:07.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 13:36:27.000","/var/log/auth.log",6d29bb3e3d3e,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=./run.sh",sudo
"Oct 22, 2022 @ 13:36:27.000","/var/log/auth.log",6d29bb3e3d3e,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 13:36:27.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:36:27.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 13:36:27.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:36:09.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:36:05.000","/var/log/auth.log",6d29bb3e3d3e," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/vim /home/adam/run.sh",sudo
"Oct 22, 2022 @ 13:36:05.000","/var/log/auth.log",6d29bb3e3d3e,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 13:36:05.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:36:05.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 13:34:02.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 13:34:02.000","/var/log/auth.log",6d29bb3e3d3e,"Accepted password for adam from 192.168.0.4 port 46026 ssh2",sshd
"Oct 22, 2022 @ 13:34:02.000","/var/log/auth.log",6d29bb3e3d3e,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 13:34:02.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 13:32:46.000","/var/log/auth.log",6d29bb3e3d3e,"Accepted password for adam from 192.168.0.4 port 52612 ssh2",sshd
"Oct 22, 2022 @ 13:32:46.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 13:32:46.000","/var/log/auth.log",6d29bb3e3d3e,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 13:32:46.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 13:32:46.000","/var/log/auth.log",6d29bb3e3d3e,"Received disconnect from 192.168.0.4 port 52612:11: disconnected by user",sshd
"Oct 22, 2022 @ 13:32:46.000","/var/log/auth.log",6d29bb3e3d3e,"Disconnected from user adam 192.168.0.4 port 52612",sshd
"Oct 22, 2022 @ 13:32:46.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 13:32:45.000","/var/log/auth.log",6d29bb3e3d3e,"Accepted password for adam from 192.168.0.4 port 52606 ssh2",sshd
"Oct 22, 2022 @ 13:32:45.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 13:32:45.000","/var/log/auth.log",6d29bb3e3d3e,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 13:32:45.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 13:32:45.000","/var/log/auth.log",6d29bb3e3d3e,"Received disconnect from 192.168.0.4 port 52606:11: disconnected by user",sshd
"Oct 22, 2022 @ 13:32:45.000","/var/log/auth.log",6d29bb3e3d3e,"Disconnected from user adam 192.168.0.4 port 52606",sshd
"Oct 22, 2022 @ 13:32:45.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 13:32:44.000","/var/log/auth.log",6d29bb3e3d3e,"Accepted password for adam from 192.168.0.4 port 54490 ssh2",sshd
"Oct 22, 2022 @ 13:32:44.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 13:32:44.000","/var/log/auth.log",6d29bb3e3d3e,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 13:32:44.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 13:32:44.000","/var/log/auth.log",6d29bb3e3d3e,"Disconnected from user adam 192.168.0.4 port 54490",sshd
"Oct 22, 2022 @ 13:32:44.000","/var/log/auth.log",6d29bb3e3d3e,"Received disconnect from 192.168.0.4 port 54490:11: disconnected by user",sshd
"Oct 22, 2022 @ 13:32:44.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 13:32:43.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 13:32:43.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 13:32:43.000","/var/log/auth.log",6d29bb3e3d3e,"Disconnected from user adam 192.168.0.4 port 54478",sshd
"Oct 22, 2022 @ 13:32:43.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 13:32:43.000","/var/log/auth.log",6d29bb3e3d3e,"Accepted password for adam from 192.168.0.4 port 54478 ssh2",sshd
"Oct 22, 2022 @ 13:32:43.000","/var/log/auth.log",6d29bb3e3d3e,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 13:32:43.000","/var/log/auth.log",6d29bb3e3d3e,"Received disconnect from 192.168.0.4 port 54478:11: disconnected by user",sshd
"Oct 22, 2022 @ 13:32:41.000","/var/log/auth.log",6d29bb3e3d3e,"Accepted password for adam from 192.168.0.4 port 54472 ssh2",sshd
"Oct 22, 2022 @ 13:32:41.000","/var/log/auth.log",6d29bb3e3d3e,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 13:32:41.000","/var/log/auth.log",6d29bb3e3d3e,"Received disconnect from 192.168.0.4 port 54472:11: disconnected by user",sshd
"Oct 22, 2022 @ 13:32:41.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 13:32:41.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 13:32:41.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 13:32:41.000","/var/log/auth.log",6d29bb3e3d3e,"Disconnected from user adam 192.168.0.4 port 54472",sshd
"Oct 22, 2022 @ 13:32:21.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(runuser:session): session closed for user root",runuser
"Oct 22, 2022 @ 13:32:21.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:32:18.000","/var/log/auth.log",6d29bb3e3d3e," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service auditbeat start",sudo
"Oct 22, 2022 @ 13:32:18.000","/var/log/auth.log",6d29bb3e3d3e,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 13:32:18.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:32:18.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 13:32:18.000","/var/log/auth.log",6d29bb3e3d3e,"pam_limits(runuser:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",runuser
"Oct 22, 2022 @ 13:32:18.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(runuser:session): session opened for user root(uid=0) by (uid=0)",runuser
"Oct 22, 2022 @ 13:31:56.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:31:41.000","/var/log/auth.log",6d29bb3e3d3e," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/auditbeat setup -e",sudo
"Oct 22, 2022 @ 13:31:41.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:31:41.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
