"@timestamp","@version","@version.keyword","_id","_index","_score","agent.ephemeral_id","agent.ephemeral_id.keyword","agent.id","agent.id.keyword","agent.name","agent.name.keyword","agent.type","agent.type.keyword","agent.version","agent.version.keyword",day,"day.keyword",dayofweek,"dayofweek.keyword","ecs.version","ecs.version.keyword","event.dataset","event.dataset.keyword","event.original","event.original.keyword","host.architecture","host.architecture.keyword","host.containerized","host.hostname","host.hostname.keyword","host.ip","host.ip.keyword","host.mac","host.mac.keyword","host.name","host.name.keyword","host.os.codename","host.os.codename.keyword","host.os.family","host.os.family.keyword","host.os.kernel","host.os.kernel.keyword","host.os.name","host.os.name.keyword","host.os.platform","host.os.platform.keyword","host.os.type","host.os.type.keyword","host.os.version","host.os.version.keyword","input.type","input.type.keyword","log.file.path","log.file.path.keyword","log.offset",message,"message.keyword",month,"month.keyword",tags,"tags.keyword",time,"time.keyword","vsftpd_action","vsftpd_action.keyword","vsftpd_client_ip","vsftpd_client_ip.keyword","vsftpd_command","vsftpd_command.keyword","vsftpd_pid","vsftpd_pid.keyword","vsftpd_user","vsftpd_user.keyword",year,"year.keyword"
"Oct 20, 2022 @ 19:19:23.283",1,1,2ege9YMBpj4BU1Tvjwnl,"filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:19:19 2022 [pid 328] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:19:19 2022 [pid 328] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","24,860","Thu Oct 20 19:19:19 2022 [pid 328] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:19:19 2022 [pid 328] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:19:19","19:19:19",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",328,328,"-","-",2022,2022
"Oct 20, 2022 @ 19:18:59.280",1,1,nOge9YMBpj4BU1TvMgki,"filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:18:49 2022 [pid 326] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:18:49 2022 [pid 326] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","24,701","Thu Oct 20 19:18:49 2022 [pid 326] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:18:49 2022 [pid 326] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:18:49","19:18:49",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",326,326,"-","-",2022,2022
"Oct 20, 2022 @ 19:18:59.280",1,1,nege9YMBpj4BU1TvMgkj,"filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:18:49 2022 [pid 326] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 19:18:49 2022 [pid 326] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","24,767","Thu Oct 20 19:18:49 2022 [pid 326] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 19:18:49 2022 [pid 326] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:18:49","19:18:49","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",326,326,"-","-",2022,2022
"Oct 20, 2022 @ 19:18:25.275",1,1,Legd9YMBpj4BU1TvrQlN,"filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:18:19 2022 [pid 324] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 19:18:19 2022 [pid 324] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","24,608","Thu Oct 20 19:18:19 2022 [pid 324] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 19:18:19 2022 [pid 324] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:18:19","19:18:19","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",324,324,"-","-",2022,2022
"Oct 20, 2022 @ 19:18:25.275",1,1,Lugd9YMBpj4BU1TvrQlP,"filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:18:19 2022 [pid 324] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:18:19 2022 [pid 324] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","24,542","Thu Oct 20 19:18:19 2022 [pid 324] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:18:19 2022 [pid 324] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:18:19","19:18:19",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",324,324,"-","-",2022,2022
"Oct 20, 2022 @ 19:17:51.272",1,1,5Ogd9YMBpj4BU1TvKAh9,"filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:17:49 2022 [pid 322] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:17:49 2022 [pid 322] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","24,383","Thu Oct 20 19:17:49 2022 [pid 322] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:17:49 2022 [pid 322] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:17:49","19:17:49",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",322,322,"-","-",2022,2022
"Oct 20, 2022 @ 19:17:51.272",1,1,5egd9YMBpj4BU1TvKAh9,"filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:17:49 2022 [pid 322] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 19:17:49 2022 [pid 322] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","24,449","Thu Oct 20 19:17:49 2022 [pid 322] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 19:17:49 2022 [pid 322] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:17:49","19:17:49","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",322,322,"-","-",2022,2022
"Oct 20, 2022 @ 19:17:27.268",1,1,mugc9YMBpj4BU1Tvygi3,"filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:17:19 2022 [pid 320] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 19:17:19 2022 [pid 320] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","24,290","Thu Oct 20 19:17:19 2022 [pid 320] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 19:17:19 2022 [pid 320] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:17:19","19:17:19","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",320,320,"-","-",2022,2022
"Oct 20, 2022 @ 19:17:27.267",1,1,megc9YMBpj4BU1Tvygi2,"filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:17:19 2022 [pid 320] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:17:19 2022 [pid 320] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","24,224","Thu Oct 20 19:17:19 2022 [pid 320] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:17:19 2022 [pid 320] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:17:19","19:17:19",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",320,320,"-","-",2022,2022
"Oct 20, 2022 @ 19:16:53.259",1,1,Cugc9YMBpj4BU1TvRQj4,"filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:16:49 2022 [pid 318] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 19:16:49 2022 [pid 318] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","24,131","Thu Oct 20 19:16:49 2022 [pid 318] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 19:16:49 2022 [pid 318] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:16:49","19:16:49","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",318,318,"-","-",2022,2022
"Oct 20, 2022 @ 19:16:53.259",1,1,"C-gc9YMBpj4BU1TvRQj7","filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:16:49 2022 [pid 318] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:16:49 2022 [pid 318] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","24,065","Thu Oct 20 19:16:49 2022 [pid 318] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:16:49 2022 [pid 318] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:16:49","19:16:49",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",318,318,"-","-",2022,2022
"Oct 20, 2022 @ 19:16:29.256",1,1,"6-gb9YMBpj4BU1Tv6Aca","filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:16:19 2022 [pid 316] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:16:19 2022 [pid 316] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","23,906","Thu Oct 20 19:16:19 2022 [pid 316] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:16:19 2022 [pid 316] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:16:19","19:16:19",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",316,316,"-","-",2022,2022
"Oct 20, 2022 @ 19:16:29.256",1,1,7Ogb9YMBpj4BU1Tv6Aca,"filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:16:19 2022 [pid 316] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 19:16:19 2022 [pid 316] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","23,972","Thu Oct 20 19:16:19 2022 [pid 316] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 19:16:19 2022 [pid 316] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:16:19","19:16:19","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",316,316,"-","-",2022,2022
"Oct 20, 2022 @ 19:15:55.249",1,1,qegb9YMBpj4BU1TvYwdC,"filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:15:49 2022 [pid 314] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:15:49 2022 [pid 314] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","23,747","Thu Oct 20 19:15:49 2022 [pid 314] CONNECT: Client ""192.168.20.3""","Thu Oct 20 19:15:49 2022 [pid 314] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:15:49","19:15:49",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",314,314,"-","-",2022,2022
"Oct 20, 2022 @ 19:15:55.249",1,1,qugb9YMBpj4BU1TvYwdC,"filebeat-2022.10.20","-","13906466-f77f-4291-844a-2e45e2d19476","13906466-f77f-4291-844a-2e45e2d19476","e5ae4bc1-59fb-45d2-90ce-c9a264000488","e5ae4bc1-59fb-45d2-90ce-c9a264000488",c356cc2bdfaa,c356cc2bdfaa,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 19:15:49 2022 [pid 314] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 19:15:49 2022 [pid 314] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,c356cc2bdfaa,c356cc2bdfaa,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",c356cc2bdfaa,c356cc2bdfaa,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","23,813","Thu Oct 20 19:15:49 2022 [pid 314] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 19:15:49 2022 [pid 314] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","19:15:49","19:15:49","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",314,314,"-","-",2022,2022
